transaction_id,amount,transaction_type,merchant_risk_score,account_age_days,transactions_last_24h,failed_attempts_24h,device_trust_score,location_mismatch,international,hour,distance_from_home_km,previous_chargebacks,is_fraud
TXN107609,145.87,Online,1.0,1113,3,0,0.714,0,0,5,12.79,0,1
TXN107610,136.81,ATM,0.386,215,1,0,0.702,0,1,11,72.41,0,1
TXN107611,98.98,POS,0.942,2097,0,0,0.181,0,0,16,17.82,0,0
TXN107612,482.98,Bank Transfer,0.63,879,1,0,0.484,0,0,7,70.75,1,0
TXN107613,87.81,POS,0.736,99,2,0,0.106,0,0,4,29.1,0,0
TXN107614,31.66,POS,0.917,447,1,1,0.982,0,0,13,57.02,0,0
TXN107615,75.29,Online,0.831,3286,4,0,0.316,0,0,20,11.74,0,0
TXN107616,559.35,Online,0.289,897,3,0,0.964,0,0,22,20.53,0,0
TXN107617,341.09,Online,0.867,2122,2,0,0.793,0,0,20,19.19,0,0
TXN107618,115.01,POS,0.54,1512,2,0,0.29,0,1,16,22.83,0,0
TXN107619,585.96,POS,0.045,1812,1,0,0.485,0,0,4,36.44,0,0
TXN107620,313.54,ATM,0.674,3121,3,0,0.638,0,0,3,71.86,0,0
TXN107621,113.68,POS,0.5,2622,4,1,0.138,0,0,17,55.13,0,0
TXN107622,125.72,ATM,0.537,2024,3,1,0.599,0,0,6,9.03,0,0
TXN107623,206.3,Online,0.412,754,2,0,0.414,1,0,8,49.11,0,1
TXN107624,64.59,POS,0.064,3106,2,0,0.174,0,0,12,56.65,0,0
TXN107625,149.08,Online,0.18,108,2,0,0.725,0,0,17,8.02,0,0
TXN107626,202.05,Bank Transfer,0.756,2048,6,0,0.61,0,0,22,26.02,1,0
TXN107627,27.47,ATM,0.234,2257,3,0,0.831,0,0,14,8.49,0,0
TXN107628,122.82,POS,0.628,3454,5,0,0.911,0,0,12,39.34,1,0
TXN107629,109.61,Online,0.542,609,5,0,0.276,0,0,4,3.37,1,1
TXN107630,414.91,Bank Transfer,0.221,1075,1,0,0.691,0,0,16,11.27,0,0
TXN107631,23.46,Online,0.281,74,6,0,0.388,0,1,16,27.82,0,0
TXN107632,101.34,POS,0.384,924,2,0,0.605,0,0,13,26.25,0,0
TXN107633,91.67,POS,0.88,3392,1,1,0.238,0,0,8,13.04,1,1
TXN107634,387.64,Online,0.941,61,6,0,0.324,0,0,23,15.85,0,1
TXN107635,142.09,ATM,0.387,2884,3,0,0.831,0,0,11,31.22,0,0
TXN107636,894.35,Bank Transfer,0.046,3414,3,0,0.288,0,0,19,54.4,0,0
TXN107637,287.78,Bank Transfer,0.601,443,3,0,0.45,0,0,6,5.32,1,0
TXN107638,98.47,POS,0.418,1335,4,1,0.869,0,0,12,24.46,1,0
TXN107639,188.61,Online,0.492,3274,4,1,0.337,0,0,0,17.72,0,1
TXN107640,104.16,POS,0.442,2637,2,0,0.574,0,0,22,17.95,0,0
TXN107641,350.51,POS,0.655,274,5,0,0.259,0,0,9,36.28,0,0
TXN107642,39.17,POS,0.304,3163,3,1,0.281,0,0,18,46.8,0,0
TXN107643,65.12,Bank Transfer,0.893,2936,2,0,0.313,0,0,0,18.47,0,0
TXN107644,234.09,POS,0.421,1158,1,0,0.351,0,0,15,19.41,0,0
TXN107645,505.61,Online,0.342,1530,2,0,0.198,0,0,4,6.28,1,0
TXN107646,16.41,Online,0.923,1133,1,0,0.627,0,0,5,2.65,0,0
TXN107647,586.68,POS,0.358,1905,0,2,0.496,0,0,21,43.85,0,0
TXN107648,129.01,Online,0.083,2851,5,0,0.117,0,0,13,51.12,0,0
TXN107649,22.56,POS,0.155,2449,2,0,0.131,0,0,21,32.55,0,0
TXN107650,7.38,Online,0.714,3535,2,0,0.775,0,0,5,57.79,0,0
TXN107651,32.16,Online,0.562,387,3,2,0.846,0,1,12,12.89,0,0
TXN107652,145.52,ATM,0.535,3374,3,1,0.985,0,0,0,,0,0
TXN107653,138.95,Online,0.082,3316,2,0,0.15,0,1,13,40.42,0,0
TXN107654,279.56,ATM,0.164,1413,4,0,0.544,0,0,7,9.71,0,0
TXN107655,85.67,POS,0.396,549,2,0,0.18,0,0,13,30.77,1,0
TXN107656,49.01,POS,0.448,846,5,0,0.605,0,1,21,36.8,2,1
TXN107657,98.19,Online,0.377,3438,4,2,0.676,0,0,19,14.64,0,0
TXN107658,153.49,Bank Transfer,0.503,64,5,0,0.581,0,0,7,14.55,0,1
TXN107659,186.94,POS,0.734,361,5,1,0.305,0,0,13,21.33,0,1
TXN107660,67.41,POS,0.636,291,3,1,0.503,0,1,1,32.25,0,1
TXN107661,365.57,Bank Transfer,0.611,652,3,0,0.514,1,0,13,4.74,0,1
TXN107662,79.73,Bank Transfer,0.558,2887,2,0,0.928,0,0,18,15.61,1,0
TXN107663,62.2,POS,0.201,238,2,1,0.323,0,0,13,12.22,0,0
TXN107664,86.28,ATM,0.605,3522,2,0,0.55,0,0,21,13.64,0,0
TXN107665,434.78,Online,0.158,1469,2,0,0.888,0,0,11,64.46,0,0
TXN107666,129.96,Online,0.713,1954,4,0,0.443,0,0,21,11.76,0,0
TXN107667,74.11,Online,0.452,2168,0,0,0.473,0,0,13,17.37,0,0
TXN107668,374.69,Bank Transfer,,2966,1,0,0.313,0,0,11,12.4,2,0
TXN107669,1264.9,POS,0.863,2292,0,1,0.668,1,0,22,19.32,0,1
TXN107670,183.04,ATM,0.373,250,1,0,0.454,0,0,1,4.85,0,0
TXN107671,509.71,POS,0.1,3029,7,0,0.809,0,1,7,20.94,1,0
TXN107672,418.25,Online,0.891,349,3,0,0.656,0,1,1,34.03,0,1
TXN107673,80.99,Online,0.365,1942,1,0,0.626,0,0,22,23.37,0,0
TXN107674,152.42,ATM,0.407,3166,5,1,0.73,0,1,20,31.94,0,1
TXN107675,41.16,Bank Transfer,0.296,1876,6,1,0.141,0,0,13,25.05,0,0
TXN107676,120.91,ATM,0.42,1547,4,0,0.313,0,0,21,26.26,0,0
TXN107677,79.35,ATM,0.521,1210,7,1,0.429,0,0,8,30.78,0,0
TXN107678,99.2,POS,0.843,2872,2,0,0.823,0,0,13,37.8,0,0
TXN107679,70.11,Bank Transfer,0.72,2387,0,0,,0,1,2,29.52,0,0
TXN107680,111.38,Online,0.513,2965,4,0,0.392,0,0,8,17.3,0,0
TXN107681,252.71,Online,0.764,3318,1,0,0.728,0,1,23,84.28,2,1
TXN107682,131.7,Online,0.848,2173,4,0,0.653,0,0,16,17.35,0,0
TXN107683,23.0,Online,0.058,1316,1,3,0.818,0,0,10,31.99,1,0
TXN107684,70.38,Online,0.592,2178,1,0,0.47,0,0,22,19.72,0,0
TXN107685,32.48,POS,0.043,1320,4,0,0.319,0,0,18,17.89,0,0
TXN107686,189.44,POS,0.308,773,4,2,0.517,0,1,20,28.3,0,0
TXN107687,245.51,Bank Transfer,0.762,1272,2,0,0.41,0,0,15,9.63,0,0
TXN107688,191.82,Bank Transfer,0.791,1764,3,0,0.419,0,1,18,92.82,0,0
TXN107689,67.53,Online,0.884,853,2,0,0.579,0,1,2,41.46,0,1
TXN107690,189.97,Bank Transfer,0.498,1171,3,2,0.416,0,0,7,25.29,0,0
TXN107691,92.75,Online,0.084,2081,3,0,0.219,0,0,3,16.32,0,0
TXN107692,47.55,Online,0.127,518,5,1,0.134,0,1,3,49.99,0,0
TXN107693,311.67,Bank Transfer,0.244,412,0,0,0.577,1,0,17,23.38,0,0
TXN107694,336.31,Online,0.372,2833,1,0,0.36,0,0,21,22.01,0,0
TXN107695,383.33,ATM,0.527,3051,2,0,0.79,0,0,13,0.85,0,0
TXN107696,80.77,Online,0.646,1164,3,0,0.651,0,0,12,18.42,0,0
TXN107697,482.68,Online,0.163,528,1,0,0.822,0,0,7,17.42,0,0
TXN107698,90.6,POS,,1699,3,1,0.382,0,0,4,7.98,0,0
TXN107699,285.29,Bank Transfer,0.173,659,4,1,0.64,0,0,5,8.99,0,0
TXN107700,89.04,POS,0.755,3204,2,1,0.964,0,0,21,65.54,0,0
TXN107701,118.63,Online,0.302,278,4,0,0.315,0,0,21,15.44,0,0
TXN107702,13.18,POS,0.167,1852,1,1,0.953,0,0,17,8.74,0,0
TXN107703,109.74,Online,0.431,1410,5,0,0.261,0,0,4,22.38,0,0
TXN107704,162.57,Online,0.248,1718,2,0,0.237,0,0,0,37.29,0,0
TXN107705,98.49,ATM,0.369,2772,1,0,0.761,0,0,22,20.6,0,0
TXN107706,859.36,Online,0.824,978,3,0,0.983,0,0,19,40.61,0,0
TXN107707,46.41,POS,0.334,3324,5,0,0.831,0,0,16,61.8,0,0
TXN107708,84.47,POS,0.175,3570,1,0,0.155,0,0,19,23.37,0,0
TXN107709,60.05,POS,0.232,1602,2,0,0.261,0,0,7,17.67,0,0
TXN107710,84.46,ATM,0.034,1426,2,0,0.723,0,1,7,78.85,0,0
TXN107711,416.3,ATM,0.901,881,4,0,0.877,0,0,14,46.52,0,0
TXN107712,650.69,POS,0.697,2975,3,0,0.507,0,1,9,43.48,0,0
TXN107713,73.64,Online,0.463,2656,2,0,0.694,0,0,16,12.43,0,0
TXN107714,72.02,POS,0.561,1658,3,1,0.488,0,0,7,16.85,0,0
TXN107715,46.66,Bank Transfer,0.254,2521,4,0,0.529,0,0,8,53.17,0,0
TXN107716,548.01,Bank Transfer,0.404,1362,1,0,0.86,0,0,2,4.08,1,0
TXN107717,455.32,ATM,0.32,2497,3,0,0.826,0,0,16,57.24,0,0
TXN107718,133.49,POS,0.825,2998,3,1,0.63,0,0,11,31.96,0,0
TXN107719,36.74,Online,0.743,1635,0,0,0.287,0,0,10,8.79,0,0
TXN107720,40.18,Bank Transfer,0.284,2441,4,0,0.503,0,0,8,5.14,1,0
TXN107721,176.03,POS,0.762,2076,2,1,0.728,0,0,5,32.35,0,0
TXN107722,257.07,Online,0.094,292,0,0,0.138,0,0,19,46.16,0,0
TXN107723,18.8,Bank Transfer,0.203,254,3,1,0.648,0,0,21,8.72,0,0
TXN107724,107.63,ATM,0.106,983,5,0,0.659,0,0,16,33.68,0,0
TXN107725,748.67,Online,0.238,935,3,0,0.632,0,0,4,27.09,0,1
TXN107726,119.4,Online,0.226,717,6,0,0.545,0,0,5,15.44,0,0
TXN107727,658.29,Bank Transfer,0.901,3385,5,1,0.499,0,0,17,20.55,0,0
TXN107728,284.02,Online,0.327,2223,2,0,0.696,0,0,9,18.15,0,0
TXN107729,50.19,Bank Transfer,0.355,181,3,0,0.425,0,0,10,40.8,0,0
TXN107730,110.76,Online,0.1,3300,2,0,0.913,0,0,3,10.02,0,0
TXN107731,130.49,ATM,0.066,1121,1,0,0.138,0,1,8,4.27,0,0
TXN107732,57.25,Bank Transfer,0.219,3606,3,0,0.911,0,0,1,14.03,0,0
TXN107733,56.27,Online,0.135,850,3,0,0.907,0,1,2,47.85,0,0
TXN107734,669.66,POS,0.345,335,1,1,0.718,0,1,7,14.38,0,0
TXN107735,55.85,POS,0.186,501,2,0,0.833,0,0,14,87.41,0,0
TXN107736,436.35,ATM,0.178,1427,1,0,0.51,0,0,20,13.06,1,0
TXN107737,95.92,Online,0.648,3376,1,1,0.319,0,0,14,11.65,0,0
TXN107738,144.66,POS,0.942,2029,1,1,0.49,0,0,1,37.96,1,0
TXN107739,260.3,Bank Transfer,0.012,485,2,0,0.857,0,0,19,58.08,0,0
TXN107740,81.57,Bank Transfer,0.706,1180,4,0,0.628,0,0,15,21.62,0,0
TXN107741,261.88,Bank Transfer,0.659,1801,4,1,0.875,0,0,23,72.11,0,1
TXN107742,19.17,Online,0.585,2000,5,0,0.802,0,0,14,22.74,0,0
TXN107743,230.37,Bank Transfer,0.692,3069,5,0,0.272,0,0,0,21.96,0,1
TXN107744,12.57,Bank Transfer,0.509,195,5,0,0.837,0,0,6,20.1,0,0
TXN107745,118.29,POS,0.927,44,5,0,0.107,0,0,15,36.08,0,1
TXN107746,348.71,Bank Transfer,0.158,2638,1,0,0.977,0,0,13,30.71,0,0
TXN107747,276.52,Online,0.474,422,4,0,0.336,0,0,4,39.87,1,0
TXN107748,40.51,Bank Transfer,0.653,2502,3,0,0.365,1,0,18,15.56,0,0
TXN107749,46.08,ATM,0.909,1267,2,1,0.395,0,0,18,17.47,0,0
TXN107750,74.54,Online,0.487,1434,4,0,0.949,0,0,17,12.02,0,0
TXN107751,178.79,POS,0.977,564,2,0,0.694,0,0,17,7.74,0,0
TXN107752,19.45,POS,0.656,2831,8,1,0.359,0,0,3,21.78,0,0
TXN107753,146.46,POS,0.699,691,6,0,0.383,1,0,1,67.73,0,0
TXN107754,202.64,Online,0.818,59,6,0,0.849,0,0,8,24.4,0,0
TXN107755,111.83,Bank Transfer,0.734,2169,4,0,0.172,0,0,0,25.87,0,0
TXN107756,250.97,POS,0.523,578,1,0,0.815,0,0,5,58.28,0,0
TXN107757,185.62,POS,0.773,647,1,0,0.773,0,0,23,14.75,0,0
TXN107758,86.34,Online,0.036,820,5,0,0.413,0,0,23,12.9,0,0
TXN107759,21.41,POS,0.933,2342,5,0,0.656,0,0,0,35.96,0,0
TXN107760,169.59,POS,0.823,2752,3,1,0.821,0,0,16,25.19,0,0
TXN107761,57.22,POS,0.638,3344,5,1,0.221,0,0,6,7.81,0,0
TXN107762,83.23,Online,0.069,3585,2,1,0.955,0,0,17,33.14,0,0
TXN107763,239.64,Online,0.295,860,1,0,0.308,0,0,18,29.82,0,0
TXN107764,612.37,ATM,0.254,809,7,0,0.689,0,0,4,18.83,1,0
TXN107765,142.87,POS,0.257,798,1,1,0.702,0,0,12,19.45,0,0
TXN107766,258.29,POS,0.672,707,4,1,0.286,0,0,19,11.38,0,0
TXN107767,35.01,ATM,0.876,71,1,1,0.201,1,0,5,4.58,0,0
TXN107768,189.72,Bank Transfer,0.682,2157,2,0,0.789,0,0,5,53.05,0,0
TXN107769,139.78,POS,0.389,83,2,1,0.47,0,0,23,24.66,0,0
TXN107770,507.36,Bank Transfer,0.969,169,1,0,0.701,0,0,4,38.97,0,1
TXN107771,86.45,ATM,0.863,1465,3,0,0.149,0,0,16,38.68,0,0
TXN107772,116.55,Bank Transfer,0.685,2962,3,1,0.798,0,0,1,18.99,0,0
TXN107773,427.87,Online,0.397,1800,3,2,0.806,0,0,10,1.01,1,1
TXN107774,135.36,POS,0.684,1469,4,1,0.497,0,0,7,5.93,0,0
TXN107775,48.97,POS,0.408,691,6,0,0.342,0,1,20,59.2,0,0
TXN107776,1903.85,ATM,0.155,2492,1,1,0.142,1,0,12,30.4,1,0
TXN107777,50.47,Bank Transfer,0.619,1199,3,1,0.353,0,0,19,20.37,1,0
TXN107778,139.11,Online,0.698,3637,3,0,0.458,0,0,20,38.65,0,0
TXN107779,209.91,POS,0.349,537,4,1,0.318,0,1,11,35.1,0,0
TXN107780,193.95,POS,0.929,2873,4,0,0.13,0,0,8,13.87,1,1
TXN107781,122.76,Online,0.854,2496,2,0,0.204,0,0,17,31.07,0,0
TXN107782,123.38,Bank Transfer,0.583,1354,3,1,0.666,0,0,10,44.36,0,0
TXN107783,117.34,Online,0.06,1452,2,0,,0,0,6,48.52,0,0
TXN107784,48.62,Online,0.017,3512,3,0,0.856,0,0,15,11.14,0,0
TXN107785,1274.39,Online,0.64,2688,2,1,0.28,0,0,2,9.27,0,0
TXN107786,119.11,Bank Transfer,0.814,186,5,0,0.239,0,0,12,39.19,0,0
TXN107787,269.6,ATM,0.5,2022,1,0,0.449,0,1,5,89.77,0,0
TXN107788,106.2,POS,0.023,2709,0,0,0.668,1,0,8,3.79,0,0
TXN107789,104.09,Online,0.145,1395,2,1,0.873,0,1,20,12.7,0,0
TXN107790,94.12,ATM,0.211,2529,0,0,0.769,1,0,2,75.84,0,1
TXN107791,31.51,Bank Transfer,0.628,2297,2,1,0.665,0,0,4,63.51,0,0
TXN107792,126.39,Online,0.486,1217,2,1,0.415,0,1,5,44.52,0,1
TXN107793,98.79,POS,0.102,55,4,0,0.992,0,0,0,16.91,0,0
TXN107794,478.92,Online,0.502,157,3,0,0.333,0,0,20,93.09,0,0
TXN107795,44.85,Online,0.869,2529,4,1,0.296,0,0,13,32.85,0,0
TXN107796,83.33,POS,0.439,2836,3,0,0.639,0,0,11,19.72,0,0
TXN107797,60.43,Bank Transfer,0.15,1373,6,1,0.816,1,0,4,75.11,0,0
TXN107798,627.99,POS,0.578,1752,1,0,0.977,0,0,0,29.99,0,0
TXN107799,62.21,Bank Transfer,0.929,1889,4,1,0.448,0,1,10,42.18,1,1
TXN107800,260.42,Online,0.116,3226,4,1,0.452,0,0,1,31.12,0,0
TXN107801,391.57,POS,0.156,1924,0,0,0.836,0,0,22,53.19,0,0
TXN107802,128.24,Online,0.567,2096,0,0,0.914,0,0,18,21.18,0,0
TXN107803,37.46,Online,0.34,2051,2,0,0.621,0,0,17,53.97,0,0
TXN107804,37.93,Bank Transfer,0.896,501,2,2,0.107,0,0,11,26.81,0,1
TXN107805,350.64,Online,0.713,2572,5,0,0.557,0,0,2,72.08,0,1
TXN107806,42.07,POS,0.147,3316,7,1,0.457,0,0,13,13.13,0,0
TXN107807,219.65,Bank Transfer,0.871,430,2,0,0.526,0,0,21,31.34,0,1
TXN107808,166.39,Online,0.642,287,3,0,0.264,1,0,2,37.7,0,0
TXN107809,216.4,POS,0.494,1800,3,0,0.71,0,0,0,57.22,0,0
TXN107810,237.84,Bank Transfer,0.257,2798,4,0,0.997,0,0,11,25.05,0,0
TXN107811,58.34,POS,0.65,331,2,0,0.695,0,0,8,17.23,0,0
TXN107812,55.95,POS,0.898,2721,2,0,0.343,0,0,5,33.01,0,0
TXN107813,303.36,Online,0.038,877,4,1,0.488,0,0,13,51.19,0,0
TXN107814,79.1,Online,0.375,694,0,0,0.669,0,0,5,33.71,0,0
TXN107815,9.49,Online,0.936,715,4,0,0.783,0,0,15,9.11,1,0
TXN107816,283.94,Bank Transfer,0.383,1934,9,1,0.888,0,0,17,60.69,0,0
TXN107817,52.65,POS,0.036,2197,1,0,0.508,0,0,22,27.7,0,0
TXN107818,236.78,Bank Transfer,0.101,1701,4,0,0.938,0,0,18,20.83,0,0
TXN107819,597.54,POS,0.691,2224,5,1,0.925,0,1,10,33.36,1,0
TXN107820,150.92,POS,0.7,2944,2,0,0.764,0,0,21,33.63,0,0
TXN107821,401.72,POS,0.115,3037,0,1,0.896,0,0,10,31.32,1,0
TXN107822,173.09,POS,0.219,2669,3,0,0.623,0,0,0,29.29,0,0
TXN107823,725.91,Online,0.564,1919,6,0,0.1,0,0,15,14.1,0,1
TXN107824,51.31,Bank Transfer,0.687,822,5,1,0.547,0,0,21,26.36,1,0
TXN107825,147.2,ATM,0.157,2725,3,0,0.544,0,0,0,16.44,0,0
TXN107826,290.95,ATM,0.456,2466,1,0,0.165,0,0,18,24.0,0,0
TXN107827,122.68,POS,0.562,3248,2,1,0.384,0,0,16,48.9,0,0
TXN107828,469.76,Bank Transfer,0.05,2608,4,0,0.455,0,0,4,28.97,1,0
TXN107829,96.35,Online,0.224,513,7,1,0.698,0,0,9,8.45,1,0
TXN107830,1175.41,ATM,0.919,2092,5,1,0.561,0,1,4,18.92,0,1
TXN107831,1239.17,ATM,0.88,2639,5,2,0.116,0,0,4,48.09,0,1
TXN107832,196.78,POS,0.322,3639,7,0,0.982,1,0,4,35.37,0,1
TXN107833,257.91,Online,0.868,1217,5,0,0.398,0,0,5,17.11,0,0
TXN107834,488.66,Bank Transfer,0.633,3143,2,0,0.473,0,1,23,42.18,0,0
TXN107835,45.28,POS,0.982,1036,3,1,0.64,0,0,2,60.29,0,0
TXN107836,39.96,Online,0.966,1394,1,0,0.966,0,0,7,26.86,0,0
TXN107837,521.35,Bank Transfer,0.617,3515,1,0,0.421,0,0,8,17.48,0,0
TXN107838,195.19,POS,0.468,624,3,1,0.446,0,1,6,17.9,0,0
TXN107839,118.33,Online,0.142,777,3,0,0.592,0,1,15,80.39,0,1
TXN107840,150.07,Online,0.53,3054,8,0,,0,0,6,20.57,0,0
TXN107841,13.65,ATM,0.398,3340,2,0,0.209,0,0,19,37.4,0,0
TXN107842,122.66,Online,0.646,409,2,0,0.562,1,0,6,5.78,1,0
TXN107843,69.89,Online,0.089,3011,0,0,0.962,0,0,6,33.87,0,0
TXN107844,371.69,POS,0.835,2162,6,0,0.532,0,1,17,67.65,1,0
TXN107845,401.43,Bank Transfer,0.967,3210,2,1,0.448,0,0,11,21.85,0,0
TXN107846,264.19,Bank Transfer,0.209,1828,5,0,0.179,0,1,6,8.61,0,0
TXN107847,220.4,Online,0.633,2151,1,0,0.607,0,0,13,46.33,0,0
TXN107848,33.2,Bank Transfer,0.802,869,3,1,0.55,0,0,11,53.36,0,0
TXN107849,267.91,Online,0.554,2146,1,0,0.47,0,0,12,35.14,0,0
TXN107850,278.49,Bank Transfer,0.935,1544,4,0,0.778,0,0,0,4.8,0,0
TXN107851,515.53,POS,0.512,1487,3,1,0.306,0,1,21,7.21,0,0
TXN107852,1234.24,POS,0.271,1042,4,0,0.833,0,0,9,0.83,0,0
TXN107853,27.32,Bank Transfer,0.472,1481,8,0,0.812,0,0,14,38.05,0,0
TXN107854,100.64,Online,0.488,638,3,2,0.177,0,0,13,37.03,0,0
TXN107855,70.65,POS,0.254,3109,1,0,0.975,0,0,22,31.66,0,0
TXN107856,176.36,ATM,0.787,1496,3,0,0.299,1,1,22,21.44,0,1
TXN107857,150.42,Online,0.618,1433,2,0,0.555,0,0,18,41.27,0,0
TXN107858,117.44,POS,0.37,3575,5,2,0.425,0,0,23,11.99,0,1
TXN107859,414.72,Online,0.422,1791,3,1,0.634,0,0,3,61.4,0,0
TXN107860,49.33,Online,0.372,2572,5,1,0.587,0,0,10,18.32,0,0
TXN107861,52.4,POS,0.448,3636,2,1,0.991,0,0,3,18.93,1,0
TXN107862,53.29,POS,0.528,3151,0,1,0.928,0,0,23,15.43,2,0
TXN107863,103.51,Online,0.331,1312,3,1,0.337,1,0,19,42.19,0,0
TXN107864,43.44,ATM,0.818,1957,2,0,0.414,0,0,14,68.64,0,0
TXN107865,141.38,Online,0.928,3007,3,0,0.894,1,0,21,37.78,0,1
TXN107866,125.78,Online,0.523,1840,3,0,0.667,0,0,0,14.96,0,1
TXN107867,67.59,Online,0.711,1033,1,0,0.803,0,0,17,9.64,0,0
TXN107868,355.59,POS,0.931,1943,1,1,0.616,0,0,10,37.35,0,0
TXN107869,139.84,Online,0.192,120,3,0,0.955,0,0,6,8.31,0,0
TXN107870,429.51,POS,0.19,3218,5,0,0.57,0,0,19,30.89,0,0
TXN107871,122.11,Online,0.073,2178,0,1,0.569,0,0,11,18.27,0,0
TXN107872,144.87,POS,0.442,956,1,1,0.261,0,0,15,14.43,0,0
TXN107873,84.54,Online,0.331,1765,5,0,0.34,0,0,6,46.12,0,0
TXN107874,147.37,Online,0.561,144,2,0,0.959,1,0,0,25.38,0,0
TXN107875,302.55,ATM,0.451,2877,3,1,0.67,0,0,6,15.63,0,0
TXN107876,98.36,ATM,0.19,1951,1,2,0.528,0,1,3,27.88,0,0
TXN107877,249.24,Bank Transfer,0.391,45,2,0,0.818,0,0,20,16.56,0,0
TXN107878,65.84,Online,0.029,1694,3,1,0.914,0,0,2,29.35,0,0
TXN107879,317.05,POS,0.537,285,3,0,,0,0,23,25.44,0,1
TXN107880,83.1,POS,0.271,1431,2,0,0.824,0,0,11,31.21,0,0
TXN107881,347.82,POS,0.112,3142,1,0,0.31,0,0,8,87.18,0,0
TXN107882,157.74,POS,0.066,2397,4,0,0.294,0,0,1,40.68,0,0
TXN107883,679.23,POS,0.714,1770,3,1,0.118,0,0,4,7.84,0,0
TXN107884,46.8,POS,0.247,1882,2,0,0.286,0,0,13,62.93,0,0
TXN107885,33.91,Online,0.659,1863,2,0,0.804,0,1,2,68.01,1,1
TXN107886,80.14,Online,0.816,382,4,0,0.646,0,0,2,2.54,0,0
TXN107887,37.17,POS,0.5,844,2,0,0.812,0,0,7,20.08,0,0
TXN107888,37.24,Online,0.133,2985,1,0,0.552,1,0,20,16.14,0,0
TXN107889,276.32,POS,0.615,3381,4,1,0.423,0,0,15,30.95,0,0
TXN107890,147.79,Online,0.072,557,2,0,0.202,0,1,18,4.88,0,0
TXN107891,91.86,Online,0.817,3340,3,1,0.452,0,0,8,10.76,0,1
TXN107892,100.79,POS,0.762,139,5,1,0.888,0,0,18,59.32,0,1
TXN107893,81.68,POS,0.402,1900,4,0,0.464,0,1,22,4.21,0,0
TXN107894,773.07,Bank Transfer,0.269,3025,5,0,0.608,0,1,6,13.02,0,0
TXN107895,71.13,Online,0.71,818,3,0,0.918,0,0,2,13.84,0,0
TXN107896,39.56,Online,0.567,3465,2,0,0.679,0,0,1,98.5,0,0
TXN107897,329.0,POS,0.145,3587,3,0,0.633,0,0,10,25.34,0,0
TXN107898,119.61,POS,0.759,1566,1,1,0.939,0,0,22,14.58,0,0
TXN107899,1139.99,POS,0.334,3260,6,1,0.387,0,0,16,11.42,0,0
TXN107900,87.69,Bank Transfer,0.894,316,1,0,0.978,0,0,2,18.63,0,0
TXN107901,345.84,POS,0.829,1917,3,1,0.878,0,0,9,14.96,0,0
TXN107902,437.99,POS,0.276,1088,1,0,0.605,0,0,17,17.9,0,0
TXN107903,88.12,Bank Transfer,0.255,2297,1,0,0.454,0,0,17,24.15,0,0
TXN107904,70.6,Online,0.398,937,2,1,0.206,0,1,5,38.83,0,0
TXN107905,311.49,POS,0.804,1621,3,1,0.452,0,0,10,19.99,0,0
TXN107906,263.72,Online,0.131,2678,2,1,0.44,0,0,12,14.61,0,0
TXN107907,36.21,Online,0.316,775,5,0,0.338,0,0,18,22.35,0,0
TXN107908,48.02,Bank Transfer,0.659,3078,5,2,0.536,0,1,13,3.09,0,0
TXN107909,11.75,POS,0.033,2496,6,0,0.979,0,0,6,18.93,0,0
TXN107910,269.18,ATM,0.056,937,3,0,0.439,0,0,17,26.07,0,0
TXN107911,114.23,POS,0.762,2452,2,3,0.383,0,0,20,49.78,0,1
TXN107912,126.2,ATM,0.522,1180,7,0,0.352,0,1,0,11.31,0,0
TXN107913,27.35,ATM,0.558,2011,5,0,0.128,0,0,4,21.31,0,0
TXN107914,49.5,ATM,0.249,2239,4,1,0.234,1,0,16,78.3,0,0
TXN107915,92.02,Bank Transfer,0.532,2978,1,1,0.306,0,0,5,28.53,0,0
TXN107916,75.77,Online,0.545,1291,2,0,0.871,1,0,15,19.01,0,0
TXN107917,166.97,POS,0.414,1665,4,0,0.793,1,1,5,18.91,1,0
TXN107918,265.99,POS,0.964,1632,4,0,0.756,0,0,22,35.93,0,0
TXN107919,1435.99,POS,0.049,3146,1,0,0.252,0,0,1,30.21,1,0
TXN107920,145.47,Online,0.415,3077,3,1,0.981,0,1,23,32.85,0,0
TXN107921,452.78,POS,0.857,815,2,0,0.962,0,0,8,13.96,0,0
TXN107922,64.72,ATM,0.206,411,2,0,0.691,0,0,1,25.41,0,0
TXN107923,27.8,ATM,0.935,3511,5,0,0.954,0,0,19,64.0,0,0
TXN107924,104.34,Bank Transfer,0.425,634,2,0,0.803,0,1,17,16.52,1,0
TXN107925,30.03,Online,0.157,772,4,0,0.214,0,0,16,6.72,0,0
TXN107926,150.61,ATM,0.093,459,2,0,0.613,0,0,3,18.63,0,0
TXN107927,68.0,ATM,0.327,609,2,0,0.372,0,0,22,17.34,0,0
TXN107928,21.03,Bank Transfer,0.92,258,6,0,0.388,0,1,22,21.48,0,1
TXN107929,842.21,ATM,0.939,2214,1,1,0.756,0,0,10,60.19,0,0
TXN107930,86.7,POS,0.563,1875,3,1,0.664,0,0,17,26.19,0,0
TXN107931,28.86,POS,0.118,366,1,1,0.603,0,0,12,58.63,1,0
TXN107932,364.37,Bank Transfer,0.457,2390,1,0,0.995,0,0,4,6.18,1,0
TXN107933,71.62,Online,0.418,637,1,0,0.335,1,0,3,10.54,0,0
